cdm_id,fy1c_norad_id,other_norad_id,other_name,other_type,miss_distance_km,collision_probability,fy_perigee,fy_apogee,fy_inclination,other_perigee,other_apogee,other_inclination,other_country
1437796434,31226,20440,OSCAR 17 (DOVE),PAYLOAD,201.0,0.0004108487,710.297,893.742,98.3558,769.706,783.917,98.8642,BRAZ
1438556763,31226,20440,OSCAR 17 (DOVE),PAYLOAD,189.0,0.0004875596,710.297,893.742,98.3558,769.706,783.917,98.8642,BRAZ
1435517097,36272,13757,COSMOS 1428,PAYLOAD,83.0,0.001621202,713.288,954.218,99.1232,948.696,999.789,82.9117,CIS
1435888292,36272,13757,COSMOS 1428,PAYLOAD,70.0,0.002052732,713.288,954.218,99.1232,948.696,999.789,82.9117,CIS
1436367935,36272,13757,COSMOS 1428,PAYLOAD,37.0,0.002827458,713.288,954.218,99.1232,948.696,999.789,82.9117,CIS
1436950270,36272,13757,COSMOS 1428,PAYLOAD,34.0,0.003447164,713.288,954.218,99.1232,948.696,999.789,82.9117,CIS
1437324333,36272,13757,COSMOS 1428,PAYLOAD,52.0,0.003785379,713.288,954.218,99.1232,948.696,999.789,82.9117,CIS
1438284544,36272,13757,COSMOS 1428,PAYLOAD,32.0,0.004712152,713.288,954.218,99.1232,948.696,999.789,82.9117,CIS
1437752637,36272,13757,COSMOS 1428,PAYLOAD,20.0,0.004477332,713.288,954.218,99.1232,948.696,999.789,82.9117,CIS
1435044683,31327,4594,COSMOS 374,PAYLOAD,516.0,0.0001330309,459.583,559.13,98.9707,526.858,2022.33,62.9317,CIS
1439056907,31879,29980,FENGYUN 1C DEB,DEBRIS,33.0,0.0009169292,599.294,895.399,99.6941,808.316,935.047,98.5693,PRC
1438558229,31879,29980,FENGYUN 1C DEB,DEBRIS,27.0,0.0007120119,599.294,895.399,99.6941,808.316,935.047,98.5693,PRC
1438278841,31879,29980,FENGYUN 1C DEB,DEBRIS,44.0,0.0007608102,599.294,895.399,99.6941,808.316,935.047,98.5693,PRC
1437797876,31879,29980,FENGYUN 1C DEB,DEBRIS,102.0,0.0004271404,599.294,895.399,99.6941,808.316,935.047,98.5693,PRC
1435702128,30670,60900,CZ-6A DEB,DEBRIS,146.0,0.0007730071,810.954,867.647,98.6852,794.242,815.076,88.9127,PRC
1435921390,30670,60900,CZ-6A DEB,DEBRIS,177.0,0.000259582,810.954,867.647,98.6852,794.242,815.076,88.9127,PRC
1435885685,30279,34648,IRIDIUM 33 DEB,DEBRIS,102.0,0.0003284836,655.859,969.569,99.1644,716.879,973.218,86.394,US
1436365381,30279,34648,IRIDIUM 33 DEB,DEBRIS,31.0,0.0006446598,655.859,969.569,99.1644,716.879,973.218,86.394,US
1436947701,30279,34648,IRIDIUM 33 DEB,DEBRIS,39.0,0.0007700346,655.859,969.569,99.1644,716.879,973.218,86.394,US
1438282077,30279,34648,IRIDIUM 33 DEB,DEBRIS,80.0,0.0002812362,655.859,969.569,99.1644,716.879,973.218,86.394,US
1437801076,30279,34648,IRIDIUM 33 DEB,DEBRIS,25.0,0.0009307434,655.859,969.569,99.1644,716.879,973.218,86.394,US
1436358582,30393,270312,UNKNOWN,UNKNOWN,601.0,0.0001207347,845.633,948.61,99.1381,808.494,853.034,98.4524,
1436363485,33605,270316,UNKNOWN,UNKNOWN,640.0,0.0001273744,824.63,907.449,98.7035,813.147,826.044,81.2105,
1440014912,32432,30811,FENGYUN 1C DEB,DEBRIS,31.0,0.0001560798,591.012,829.185,98.1527,821.358,1233.117,98.7637,PRC
1439057605,32432,30811,FENGYUN 1C DEB,DEBRIS,137.0,0.0001139609,591.012,829.185,98.1527,821.358,1233.117,98.7637,PRC
1436362719,32419,18985,COSMOS 1934,PAYLOAD,315.0,0.0001778825,654.364,1061.971,97.9543,946.392,1004.992,82.9582,CIS
1437326385,32419,18985,COSMOS 1934,PAYLOAD,321.0,0.0001301531,654.364,1061.971,97.9543,946.392,1004.992,82.9582,CIS
1436945050,32419,18985,COSMOS 1934,PAYLOAD,311.0,0.000122289,654.364,1061.971,97.9543,946.392,1004.992,82.9582,CIS
1438276843,31046,28931,ALOS,PAYLOAD,484.0,0.0001501249,626.713,677.933,98.9661,659.67,662.683,98.1299,JPN
1440872612,31046,28931,ALOS,PAYLOAD,62.0,0.0001109678,626.713,677.933,98.9661,659.67,662.683,98.1299,JPN
1438555260,30541,7655,DIAMANT B-P4 DEB,DEBRIS,42.0,0.0001813674,800.616,825.015,98.6771,781.411,1041.869,49.8029,FR
1438275718,30541,7655,DIAMANT B-P4 DEB,DEBRIS,76.0,0.0001454747,800.616,825.015,98.6771,781.411,1041.869,49.8029,FR
1439054117,30541,7655,DIAMANT B-P4 DEB,DEBRIS,81.0,0.0002086981,800.616,825.015,98.6771,781.411,1041.869,49.8029,FR
1440011326,30541,7655,DIAMANT B-P4 DEB,DEBRIS,110.0,0.0003797951,800.616,825.015,98.6771,781.411,1041.869,49.8029,FR
1439581863,30541,7655,DIAMANT B-P4 DEB,DEBRIS,116.0,0.0002865047,800.616,825.015,98.6771,781.411,1041.869,49.8029,FR
1441369430,30541,7655,DIAMANT B-P4 DEB,DEBRIS,226.0,0.0002202057,800.616,825.015,98.6771,781.411,1041.869,49.8029,FR
1440014059,31781,23940,TOMS EP,PAYLOAD,25.0,0.0007483409,701.572,981.738,99.5038,675.555,711.677,98.5078,US
1441809939,31781,23940,TOMS EP,PAYLOAD,465.0,0.0005105892,701.572,981.738,99.5038,675.555,711.677,98.5078,US
1440394375,31781,23940,TOMS EP,PAYLOAD,402.0,0.0009397268,701.572,981.738,99.5038,675.555,711.677,98.5078,US
1440874301,31781,23940,TOMS EP,PAYLOAD,482.0,0.000887646,701.572,981.738,99.5038,675.555,711.677,98.5078,US
1441372163,31781,23940,TOMS EP,PAYLOAD,531.0,0.0004466258,701.572,981.738,99.5038,675.555,711.677,98.5078,US
1441433177,35105,41277,NOAA 16 DEB,DEBRIS,111.0,0.0001128951,660.445,818.378,98.9572,695.81,737.835,98.9801,US
1442435453,35220,37537,COSMOS 2251 DEB,DEBRIS,76.0,0.0002116722,782.435,843.955,99.0136,729.943,802.401,74.013,CIS
1442672364,35220,37537,COSMOS 2251 DEB,DEBRIS,126.0,0.0001417104,782.435,843.955,99.0136,729.943,802.401,74.013,CIS
1441389792,35220,37537,COSMOS 2251 DEB,DEBRIS,136.0,0.0001134059,782.435,843.955,99.0136,729.943,802.401,74.013,CIS
1442711123,30247,2674,DIADEME 1,PAYLOAD,729.0,0.0002019457,554.068,803.382,98.272,502.285,791.762,39.9153,FR
1442425940,30883,30454,FENGYUN 1C DEB,DEBRIS,62.0,0.0001700462,762.028,924.92,98.3407,712.87,956.198,98.1365,PRC
1440012348,31028,30205,FENGYUN 1C DEB,DEBRIS,78.0,0.000117472,811.748,1051.246,98.7154,846.001,1024.199,99.0037,PRC
1440872585,31028,30205,FENGYUN 1C DEB,DEBRIS,81.0,0.000106701,811.748,1051.246,98.7154,846.001,1024.199,99.0037,PRC
1439582935,31028,30205,FENGYUN 1C DEB,DEBRIS,51.0,0.000701197,811.748,1051.246,98.7154,846.001,1024.199,99.0037,PRC
1442672005,37067,49047,OBJECT E,UNKNOWN,336.0,0.0001012493,778.361,991.494,99.5288,795.653,802.161,98.6656,PRC
1439581412,30289,6788,THOR BURNER 2 R/B,ROCKET BODY,323.0,0.0001199779,775.295,825.652,98.9244,782.122,821.794,98.6276,US
1440010900,30289,6788,THOR BURNER 2 R/B,ROCKET BODY,315.0,0.0001133572,775.295,825.652,98.9244,782.122,821.794,98.6276,US
1440871027,30289,6788,THOR BURNER 2 R/B,ROCKET BODY,551.0,0.0001903558,775.295,825.652,98.9244,782.122,821.794,98.6276,US
1443111554,30632,1814,FR 1,PAYLOAD,212.0,0.0001785932,651.731,671.941,98.8308,651.704,660.129,75.8662,FR
1443651755,30632,1814,FR 1,PAYLOAD,224.0,0.0002156531,651.731,671.941,98.8308,651.704,660.129,75.8662,FR
1442480795,31498,65115,CZ-12 R/B,ROCKET BODY,269.0,0.0001120571,810.669,1133.368,98.4954,781.918,892.333,49.9857,PRC
1443113524,31498,65115,CZ-12 R/B,ROCKET BODY,47.0,0.0002641258,810.669,1133.368,98.4954,781.918,892.333,49.9857,PRC
1443796717,31498,65115,CZ-12 R/B,ROCKET BODY,40.0,0.0003536215,810.669,1133.368,98.4954,781.918,892.333,49.9857,PRC
1442790126,31498,65115,CZ-12 R/B,ROCKET BODY,59.0,0.0002388986,810.669,1133.368,98.4954,781.918,892.333,49.9857,PRC
1441919783,31498,65115,CZ-12 R/B,ROCKET BODY,340.0,0.0001085017,810.669,1133.368,98.4954,781.918,892.333,49.9857,PRC
1442428161,31861,17143,COSMOS 1799,PAYLOAD,355.0,0.0002663101,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1443656586,31861,17143,COSMOS 1799,PAYLOAD,597.0,0.0001872497,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1443114234,31861,17143,COSMOS 1799,PAYLOAD,650.0,0.0001638088,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1444171936,31861,17143,COSMOS 1799,PAYLOAD,665.0,0.0001535651,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1442714613,31861,17143,COSMOS 1799,PAYLOAD,696.0,0.0001471843,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1440391688,31861,17143,COSMOS 1799,PAYLOAD,652.0,0.0001665605,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1441372299,31861,17143,COSMOS 1799,PAYLOAD,704.0,0.0001653962,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1440874451,31861,17143,COSMOS 1799,PAYLOAD,724.0,0.0001574835,775.082,1511.451,102.3357,1412.852,1472.139,74.0135,CIS
1442436108,30107,38028,IRIDIUM 33 DEB,DEBRIS,240.0,0.0003084952,752.578,935.514,98.8207,716.732,756.614,86.3211,US
1441811596,33613,23814,REX 2,PAYLOAD,690.0,0.0002555676,755.13,795.996,98.6821,793.191,821.433,90.0102,US
1440871609,30599,18822,DMSP 5D-2 F9 (USA 29),PAYLOAD,964.0,0.0003842418,608.687,1039.532,98.5972,791.183,800.228,98.3539,US
1442426018,30925,22675,COSMOS 2251,PAYLOAD,532.0,0.0001394476,715.811,763.488,98.8881,763.916,797.877,74.0408,CIS
1441370243,30925,22675,COSMOS 2251,PAYLOAD,386.0,0.0001696269,715.811,763.488,98.8881,763.916,797.877,74.0408,CIS
1443112154,30925,22675,COSMOS 2251,PAYLOAD,252.0,0.0002952155,715.811,763.488,98.8881,763.916,797.877,74.0408,CIS
1442712506,30925,22675,COSMOS 2251,PAYLOAD,202.0,0.0004718893,715.811,763.488,98.8881,763.916,797.877,74.0408,CIS
1441808124,30925,22675,COSMOS 2251,PAYLOAD,47.0,0.0002776936,715.811,763.488,98.8881,763.916,797.877,74.0408,CIS
1444645195,30949,41657,NOAA 16 DEB,DEBRIS,55.0,0.0001024641,761.584,928.552,98.7068,775.468,790.712,98.6272,US
1444617418,31073,5746,THOR ABLESTAR DEB,DEBRIS,177.0,0.0001145051,776.034,836.873,99.2099,803.442,853.81,66.3046,US
1445923845,37914,33726,FENGYUN 1C DEB,DEBRIS,369.0,0.0001556402,787.457,885.887,99.2199,705.64,981.629,98.654,PRC
1445301698,37914,33726,FENGYUN 1C DEB,DEBRIS,338.0,0.0001266623,787.457,885.887,99.2199,705.64,981.629,98.654,PRC
1442425624,30753,15334,SL-12 R/B(2),ROCKET BODY,820.0,0.0002935164,809.992,887.171,98.7903,838.316,841.851,71.0027,CIS
1446080460,36689,57393,ELECTRON KICK STAGE R/B,ROCKET BODY,224.0,0.0001159228,755.349,1207.321,98.4731,449.109,879.292,99.3293,US
1446455190,36689,57393,ELECTRON KICK STAGE R/B,ROCKET BODY,212.0,0.0002011662,755.349,1207.321,98.4731,449.109,879.292,99.3293,US
1443685505,30356,36860,METEOR 2-8 DEB,DEBRIS,85.0,0.0002068381,810.863,884.39,98.6897,802.491,848.814,82.5177,CIS
1443120744,30356,36860,METEOR 2-8 DEB,DEBRIS,116.0,0.0001658196,810.863,884.39,98.6897,802.491,848.814,82.5177,CIS
1446151412,30141,18681,SL-8 DEB,DEBRIS,207.0,0.0001092,699.093,721.08,99.0182,715.155,737.767,74.0281,CIS
1446098540,30141,18681,SL-8 DEB,DEBRIS,14.0,0.0001141768,699.093,721.08,99.0182,715.155,737.767,74.0281,CIS
1443110860,30275,270078,UNKNOWN,UNKNOWN,335.0,0.000128745,706.012,761.299,98.6189,757.61,785.454,86.3978,
1442711178,30275,270078,UNKNOWN,UNKNOWN,306.0,0.0001531262,706.012,761.299,98.6189,757.61,785.454,86.3978,
1444615781,30275,270078,UNKNOWN,UNKNOWN,181.0,0.000188845,706.012,761.299,98.6189,757.61,785.454,86.3978,
1446149177,30931,12870,COSMOS 970 DEB,DEBRIS,151.0,0.0001667525,820.596,954.382,99.15,853.599,1008.81,65.724,CIS
1447271108,30931,12870,COSMOS 970 DEB,DEBRIS,178.0,0.000130129,820.596,954.382,99.15,853.599,1008.81,65.724,CIS
1446100161,30931,12870,COSMOS 970 DEB,DEBRIS,160.0,0.0001604576,820.596,954.382,99.15,853.599,1008.81,65.724,CIS
1447861232,31199,3392,SCOUT B DEB,DEBRIS,125.0,0.0001005956,813.208,904.896,98.7307,601.527,1068.581,80.6653,US
1444169651,30867,10539,COSMOS 972,PAYLOAD,265.0,0.001885427,757.999,829.134,97.8721,710.546,1152.61,75.8337,CIS
1446100020,30867,10539,COSMOS 972,PAYLOAD,196.0,0.0008962325,757.999,829.134,97.8721,710.546,1152.61,75.8337,CIS
1445290454,30867,10539,COSMOS 972,PAYLOAD,175.0,0.002678606,757.999,829.134,97.8721,710.546,1152.61,75.8337,CIS
1444616958,30867,10539,COSMOS 972,PAYLOAD,64.0,0.007056081,757.999,829.134,97.8721,710.546,1152.61,75.8337,CIS
1444087707,47101,15482,COSMOS 1624,PAYLOAD,242.0,0.0003040769,748.092,894.96,98.8072,768.437,788.62,74.0414,CIS
1445893684,47101,15482,COSMOS 1624,PAYLOAD,804.0,0.0005036272,748.092,894.96,98.8072,768.437,788.62,74.0414,CIS
1444171208,31510,16952,COSMOS 1777,PAYLOAD,205.0,0.0008890775,783.024,834.547,98.5584,759.549,796.69,74.0049,CIS
1446150969,31510,16952,COSMOS 1777,PAYLOAD,233.0,0.0003768354,783.024,834.547,98.5584,759.549,796.69,74.0049,CIS
1447273017,31510,16952,COSMOS 1777,PAYLOAD,280.0,0.0003207245,783.024,834.547,98.5584,759.549,796.69,74.0049,CIS
1446856717,31510,16952,COSMOS 1777,PAYLOAD,310.0,0.0002322134,783.024,834.547,98.5584,759.549,796.69,74.0049,CIS
1446101640,31510,16952,COSMOS 1777,PAYLOAD,249.0,0.0005751852,783.024,834.547,98.5584,759.549,796.69,74.0049,CIS
1445292113,31510,16952,COSMOS 1777,PAYLOAD,321.0,0.0004458211,783.024,834.547,98.5584,759.549,796.69,74.0049,CIS
1444618444,31510,16952,COSMOS 1777,PAYLOAD,510.0,0.0002759768,783.024,834.547,98.5584,759.549,796.69,74.0049,CIS
1446098030,29856,6079,METEOR 1-12,PAYLOAD,235.0,0.0001699516,540.945,889.328,98.6847,874.26,888.621,81.23,CIS
1445288410,29856,6079,METEOR 1-12,PAYLOAD,199.0,0.0001744188,540.945,889.328,98.6847,874.26,888.621,81.23,CIS
1444634627,47101,8542,DELTA 1 DEB,DEBRIS,246.0,0.000104813,748.092,894.96,98.8072,684.586,1196.476,97.962,US
1446147946,29956,7209,METEOR 1-16,PAYLOAD,73.0,0.007092312,834.086,910.676,98.7729,815.745,871.999,81.2268,CIS
1446853307,29956,7209,METEOR 1-16,PAYLOAD,118.0,0.004561413,834.086,910.676,98.7729,815.745,871.999,81.2268,CIS
1447269746,29956,7209,METEOR 1-16,PAYLOAD,115.0,0.004547725,834.086,910.676,98.7729,815.745,871.999,81.2268,CIS
1449031370,29956,7209,METEOR 1-16,PAYLOAD,63.0,0.01143078,834.086,910.676,98.7729,815.745,871.999,81.2268,CIS
1449476382,29956,7209,METEOR 1-16,PAYLOAD,37.0,0.02300725,834.086,910.676,98.7729,815.745,871.999,81.2268,CIS
1448561373,29956,7209,METEOR 1-16,PAYLOAD,91.0,0.005199089,834.086,910.676,98.7729,815.745,871.999,81.2268,CIS
1447884795,32119,41289,NOAA 16 DEB,DEBRIS,246.0,0.0001245473,819.798,945.794,99.8758,807.325,855.428,98.6444,US
1447252754,25730,54955,CZ-6A DEB,DEBRIS,817.0,0.0008550938,794.717,809.664,98.8636,667.722,834.291,98.5646,PRC
1446897183,25730,54955,CZ-6A DEB,DEBRIS,78.0,0.0003049236,794.717,809.664,98.8636,667.722,834.291,98.5646,PRC
1451032531,30243,61295,CZ-6A DEB,DEBRIS,3.0,0.009100652,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1450878739,30243,61295,CZ-6A DEB,DEBRIS,10.0,0.008393483,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1449996898,30243,61295,CZ-6A DEB,DEBRIS,4.0,0.008141996,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1447300774,30243,61295,CZ-6A DEB,DEBRIS,43.0,0.001363471,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1449118367,30243,61295,CZ-6A DEB,DEBRIS,4.0,0.00634999,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1449476851,30243,61295,CZ-6A DEB,DEBRIS,2.0,0.00744335,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1448651351,30243,61295,CZ-6A DEB,DEBRIS,6.0,0.005715165,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1447944005,30243,61295,CZ-6A DEB,DEBRIS,33.0,0.002204818,838.603,858.0,98.6879,792.638,859.613,89.0095,PRC
1449479908,31657,56158,OBJECT B,UNKNOWN,979.0,0.00017374,791.295,1006.747,102.2147,845.044,1164.599,63.4057,PRC
1448565153,31657,56158,OBJECT B,UNKNOWN,796.0,0.0001224101,791.295,1006.747,102.2147,845.044,1164.599,63.4057,PRC
1447862418,31657,56158,OBJECT B,UNKNOWN,834.0,0.0001046362,791.295,1006.747,102.2147,845.044,1164.599,63.4057,PRC
1451041934,36272,32315,FENGYUN 1C DEB,DEBRIS,46.0,0.0001355939,713.288,954.218,99.1232,843.829,1182.544,100.8264,PRC
1451585322,36272,32315,FENGYUN 1C DEB,DEBRIS,47.0,0.0001376893,713.288,954.218,99.1232,843.829,1182.544,100.8264,PRC
1449937352,36272,32315,FENGYUN 1C DEB,DEBRIS,58.0,0.0001385904,713.288,954.218,99.1232,843.829,1182.544,100.8264,PRC
1448992470,36272,32315,FENGYUN 1C DEB,DEBRIS,53.0,0.0001170991,713.288,954.218,99.1232,843.829,1182.544,100.8264,PRC
1449486471,36272,32315,FENGYUN 1C DEB,DEBRIS,67.0,0.000127625,713.288,954.218,99.1232,843.829,1182.544,100.8264,PRC
1451585295,36255,22080,COSMOS 2208,PAYLOAD,537.0,0.0001392052,721.258,813.656,99.4435,777.297,796.058,74.0429,CIS
1451041904,36255,22080,COSMOS 2208,PAYLOAD,563.0,0.0001376039,721.258,813.656,99.4435,777.297,796.058,74.0429,CIS
1449937321,36255,22080,COSMOS 2208,PAYLOAD,499.0,0.0001983238,721.258,813.656,99.4435,777.297,796.058,74.0429,CIS
1448992444,36255,22080,COSMOS 2208,PAYLOAD,424.0,0.0001105913,721.258,813.656,99.4435,777.297,796.058,74.0429,CIS
1449486445,36255,22080,COSMOS 2208,PAYLOAD,371.0,0.0001454791,721.258,813.656,99.4435,777.297,796.058,74.0429,CIS
1451876793,31826,41289,NOAA 16 DEB,DEBRIS,194.0,0.0001534508,736.949,916.739,98.6374,807.325,855.428,98.6444,US
1451845784,31510,54473,CZ-6A DEB,DEBRIS,45.0,0.0002267603,783.024,834.547,98.5584,808.552,853.949,98.8414,PRC
1451071072,31510,54473,CZ-6A DEB,DEBRIS,65.0,0.0002188475,783.024,834.547,98.5584,808.552,853.949,98.8414,PRC
1451565594,31510,54473,CZ-6A DEB,DEBRIS,37.0,0.0002316688,783.024,834.547,98.5584,808.552,853.949,98.8414,PRC
1449957262,31510,54473,CZ-6A DEB,DEBRIS,34.0,0.0002128786,783.024,834.547,98.5584,808.552,853.949,98.8414,PRC
1449002786,31510,54473,CZ-6A DEB,DEBRIS,39.0,0.0001240907,783.024,834.547,98.5584,808.552,853.949,98.8414,PRC
1448611470,31510,54473,CZ-6A DEB,DEBRIS,29.0,0.000127303,783.024,834.547,98.5584,808.552,853.949,98.8414,PRC
1449479683,31510,54473,CZ-6A DEB,DEBRIS,57.0,0.0001436614,783.024,834.547,98.5584,808.552,853.949,98.8414,PRC
1451858313,31844,36860,METEOR 2-8 DEB,DEBRIS,69.0,0.0001205339,751.364,897.203,100.3039,802.491,848.814,82.5177,CIS
1451043001,31844,36860,METEOR 2-8 DEB,DEBRIS,74.0,0.0001004591,751.364,897.203,100.3039,802.491,848.814,82.5177,CIS
1448565609,31844,36860,METEOR 2-8 DEB,DEBRIS,99.0,0.0001284054,751.364,897.203,100.3039,802.491,848.814,82.5177,CIS
1451032036,29947,20480,JAS 1B (FUJI 2),PAYLOAD,216.0,0.0001116073,852.992,912.679,98.8179,911.863,1743.089,99.0719,JPN
1450761640,29947,20480,JAS 1B (FUJI 2),PAYLOAD,215.0,0.0002154268,852.992,912.679,98.8179,911.863,1743.089,99.0719,JPN
1449906778,29947,20480,JAS 1B (FUJI 2),PAYLOAD,235.0,0.0002932073,852.992,912.679,98.8179,911.863,1743.089,99.0719,JPN
1449476373,29947,20480,JAS 1B (FUJI 2),PAYLOAD,233.0,0.0008130796,852.992,912.679,98.8179,911.863,1743.089,99.0719,JPN
1449031360,29947,20480,JAS 1B (FUJI 2),PAYLOAD,201.0,0.001428209,852.992,912.679,98.8179,911.863,1743.089,99.0719,JPN
1448561363,29947,20480,JAS 1B (FUJI 2),PAYLOAD,221.0,0.001095781,852.992,912.679,98.8179,911.863,1743.089,99.0719,JPN
1452327878,30088,416,THOR ABLESTAR DEB,DEBRIS,220.0,0.0001585993,627.081,914.319,98.3699,785.532,900.959,66.5009,US
1450761910,30088,416,THOR ABLESTAR DEB,DEBRIS,135.0,0.0003942235,627.081,914.319,98.3699,785.532,900.959,66.5009,US
1451842621,30088,416,THOR ABLESTAR DEB,DEBRIS,270.0,0.0002192144,627.081,914.319,98.3699,785.532,900.959,66.5009,US
1451032301,30088,416,THOR ABLESTAR DEB,DEBRIS,260.0,0.0003072112,627.081,914.319,98.3699,785.532,900.959,66.5009,US
1451574782,30088,416,THOR ABLESTAR DEB,DEBRIS,279.0,0.0002645438,627.081,914.319,98.3699,785.532,900.959,66.5009,US
1449907077,30088,416,THOR ABLESTAR DEB,DEBRIS,180.0,0.0003338841,627.081,914.319,98.3699,785.532,900.959,66.5009,US
1449476635,30088,416,THOR ABLESTAR DEB,DEBRIS,190.0,0.0002541049,627.081,914.319,98.3699,785.532,900.959,66.5009,US
1453921604,31949,39639,COSMOS 1867 COOLANT,DEBRIS,91.0,0.0001704532,743.869,926.188,98.5602,767.717,791.54,65.0037,CIS
1453395281,31949,39639,COSMOS 1867 COOLANT,DEBRIS,88.0,0.0001674796,743.869,926.188,98.5602,767.717,791.54,65.0037,CIS
1452963846,31949,39639,COSMOS 1867 COOLANT,DEBRIS,108.0,0.0001724617,743.869,926.188,98.5602,767.717,791.54,65.0037,CIS
1451863545,31949,39639,COSMOS 1867 COOLANT,DEBRIS,128.0,0.0001433689,743.869,926.188,98.5602,767.717,791.54,65.0037,CIS
1451579201,31949,39639,COSMOS 1867 COOLANT,DEBRIS,174.0,0.0001188521,743.869,926.188,98.5602,767.717,791.54,65.0037,CIS
1449908997,31026,21835,MAGION 3,PAYLOAD,355.0,0.0003588257,852.888,1050.334,98.7917,431.211,2744.02,82.5354,CZCH
1451857215,36273,26132,CZ-4 DEB,DEBRIS,30.0,0.0001089294,767.071,905.712,99.5884,634.652,778.562,98.6379,PRC
1454467308,31333,37863,COSMOS 1331 DEB,DEBRIS,73.0,0.0004421817,732.279,870.784,98.421,740.264,771.257,74.0461,CIS
1453907579,31053,10621,COSMOS 839 DEB,DEBRIS,120.0,0.0001674783,750.421,1201.583,98.806,1011.139,2077.843,66.0293,CIS
1454433189,31053,10621,COSMOS 839 DEB,DEBRIS,99.0,0.0001969441,750.421,1201.583,98.806,1011.139,2077.843,66.0293,CIS
1454854993,31053,10621,COSMOS 839 DEB,DEBRIS,62.0,0.0002287388,750.421,1201.583,98.806,1011.139,2077.843,66.0293,CIS
1452329736,31053,10621,COSMOS 839 DEB,DEBRIS,166.0,0.0001086515,750.421,1201.583,98.806,1011.139,2077.843,66.0293,CIS
1452961518,31053,10621,COSMOS 839 DEB,DEBRIS,62.0,0.0001600317,750.421,1201.583,98.806,1011.139,2077.843,66.0293,CIS
1453907625,31088,16682,SL-8 R/B,ROCKET BODY,146.0,0.0004785279,772.904,811.469,99.3957,756.484,778.176,74.0273,CIS
1454435309,31088,16682,SL-8 R/B,ROCKET BODY,170.0,0.000326442,772.904,811.469,99.3957,756.484,778.176,74.0273,CIS
1452329797,31088,16682,SL-8 R/B,ROCKET BODY,286.0,0.0002378213,772.904,811.469,99.3957,756.484,778.176,74.0273,CIS
1453914770,31627,35846,IRIDIUM 33 DEB,DEBRIS,157.0,0.0001374404,732.614,807.446,98.5122,731.868,760.407,86.3776,US
1452336808,31627,35846,IRIDIUM 33 DEB,DEBRIS,143.0,0.0001036011,732.614,807.446,98.5122,731.868,760.407,86.3776,US
1454464107,31627,35846,IRIDIUM 33 DEB,DEBRIS,167.0,0.0001019213,732.614,807.446,98.5122,731.868,760.407,86.3776,US
1453388403,31627,35846,IRIDIUM 33 DEB,DEBRIS,165.0,0.0001151693,732.614,807.446,98.5122,731.868,760.407,86.3776,US
1453344597,31888,5174,COSMOS 407,PAYLOAD,474.0,0.000275648,759.77,786.15,99.1597,764.654,790.565,74.0439,CIS
1453909542,31888,5174,COSMOS 407,PAYLOAD,94.0,0.0004302842,759.77,786.15,99.1597,764.654,790.565,74.0439,CIS
1454431928,31888,5174,COSMOS 407,PAYLOAD,106.0,0.0005076605,759.77,786.15,99.1597,764.654,790.565,74.0439,CIS
1455318917,31888,5174,COSMOS 407,PAYLOAD,117.0,0.0006129473,759.77,786.15,99.1597,764.654,790.565,74.0439,CIS
1454857194,31888,5174,COSMOS 407,PAYLOAD,166.0,0.0004088288,759.77,786.15,99.1597,764.654,790.565,74.0439,CIS
1452963582,31888,5174,COSMOS 407,PAYLOAD,77.0,0.0004010024,759.77,786.15,99.1597,764.654,790.565,74.0439,CIS
1455354936,30151,54273,CZ-6A DEB,DEBRIS,260.0,0.0001710541,828.211,1066.045,99.0613,794.804,831.232,98.7925,PRC
1455925926,30151,54273,CZ-6A DEB,DEBRIS,220.0,0.0003024712,828.211,1066.045,99.0613,794.804,831.232,98.7925,PRC
1454485457,30151,54273,CZ-6A DEB,DEBRIS,35.0,0.000263529,828.211,1066.045,99.0613,794.804,831.232,98.7925,PRC
1454798484,30151,54273,CZ-6A DEB,DEBRIS,155.0,0.0003788312,828.211,1066.045,99.0613,794.804,831.232,98.7925,PRC
1452958877,29754,26069,COSMOS 2369,PAYLOAD,253.0,0.0002590496,800.202,852.556,98.8861,837.813,854.383,70.9971,CIS
1451842045,29754,26069,COSMOS 2369,PAYLOAD,102.0,0.000237427,800.202,852.556,98.8861,837.813,854.383,70.9971,CIS
1455906674,29875,41429,NOAA 16 DEB,DEBRIS,236.0,0.0001430216,749.762,867.807,98.3783,778.912,805.764,98.7062,US
